barcode_prri,item_id,brand,description,specifications,category_id,transac_type,quantity,unit,unit_price,total_cost,project_code,personnel_id,user_id,expiration,remarks,par_no,created_at,location,condition
1051071011,Scanner,Epson,S/N: X7WD001449,"EPSON V850 Pro Scanner SN: X7WD001449
Root Scanner, EPSON Perfection V850 Pro Scanner
SN: X7WD001449
Flatbed colour image scanner
Optical Resolution *1 Main 6400 dpi x Sub 9600 dpi (Film Scanning with Film Holder)
Main 4800 dpi x Sub 9600 dpi (Reflective and Contact Sheet Scanning)
Optical Density 4 0 Dmax
Document Size
Reflective Up to 216 x 297 mm
Transparency Up to 203 x 254 mm
35mm x 18 frames strip film
35mm x 12 frames mounted film
(6 x 20cm) x 1 frame Medium format
(4â  x 5â ) x 1 frame, Up to 8â  x 10â  (with film area guide)
Interface USB 2 0 Configuration
Photoelectric Device Epson Matrix CCDTM (6 line colour CCD with On Chip Micro Lens)
40, 800 x 56, 160 pixels (4800 dpi)
37, 760 x 62, 336 pixels (6400 dpi)
Light Source White LED
Sub-Scanning Method Fixed document and moving carriage
Performance
Output Resolution *2 25 to 12, 800 dpi (in 1 dpi increments)
Pixel Depth 16 bits/pixel (Input 16 bits/pixel, Output 16 bits/pixel
Supported Platforms Microsoft Windows XP / Vista / 7 / 8 / 8 1 / 10
Mac OS X 10 6 8 or laterElectrical Specifications
Rated Voltage AC 220-240 V
QR: 53345

Seagate STKZ4000401 SN: NABVJWTN
4TB One touch with Password USB 3 0",4,incoming,1,unit,85000,85000,Corporate,Reynaldo Diocton,Roel R. Suralta,,Initial Stock,23-09-0011,08/31/2023,Phenotyping Area,Serviceable
1051071012,Scanner,Epson,S/N: X7WD001450,"EPSON V850 Pro Scanner SN: X7WD001450
Root Scanner, EPSON Perfection V850 Pro Scanner
SN: X7WD001450
Flatbed colour image scanner
Optical Resolution *1 Main 6400 dpi x Sub 9600 dpi (Film Scanning with Film Holder)
Main 4800 dpi x Sub 9600 dpi (Reflective and Contact Sheet Scanning)
Optical Density 4 0 Dmax
Document Size
Reflective Up to 216 x 297 mm
Transparency Up to 203 x 254 mm
35mm x 18 frames strip film
35mm x 12 frames mounted film
(6 x 20cm) x 1 frame Medium format
(4â  x 5â ) x 1 frame, Up to 8â  x 10â  (with film area guide)
Interface USB 2 0 Configuration
Photoelectric Device Epson Matrix CCDTM (6 line colour CCD with On Chip Micro Lens)
40, 800 x 56, 160 pixels (4800 dpi)
37, 760 x 62, 336 pixels (6400 dpi)
Light Source White LED
Sub-Scanning Method Fixed document and moving carriage
Performance
Output Resolution *2 25 to 12, 800 dpi (in 1 dpi increments)
Pixel Depth 16 bits/pixel (Input 16 bits/pixel, Output 16 bits/pixel
Supported Platforms Microsoft Windows XP / Vista / 7 / 8 / 8 1 / 10
Mac OS X 10 6 8 or laterElectrical Specifications
Rated Voltage AC 220-240 V
QR: 53346

Seagate STKZ4000401 SN: NABVFDBZ
4TB One touch with Password USB 3 0",4,incoming,1,unit,85000,85000,Corporate,Reynaldo Diocton,Roel R. Suralta,,Initial Stock,23-09-0011,08/31/2023,Phenotyping Area,Serviceable
1051071013,Scanner,Epson,S/N: X7WD001453,"EPSON V850 Pro Scanner SN: X7WD001453
Root Scanner, EPSON Perfection V850 Pro Scanner
SN: X7WD001453
Flatbed colour image scanner
Optical Resolution *1 Main 6400 dpi x Sub 9600 dpi (Film Scanning with Film Holder)
Main 4800 dpi x Sub 9600 dpi (Reflective and Contact Sheet Scanning)
Optical Density 4 0 Dmax
Document Size
Reflective Up to 216 x 297 mm
Transparency Up to 203 x 254 mm
35mm x 18 frames strip film
35mm x 12 frames mounted film
(6 x 20cm) x 1 frame Medium format
(4â  x 5â ) x 1 frame, Up to 8â  x 10â  (with film area guide)
Interface USB 2 0 Configuration
Photoelectric Device Epson Matrix CCDTM (6 line colour CCD with On Chip Micro Lens)
40, 800 x 56, 160 pixels (4800 dpi)
37, 760 x 62, 336 pixels (6400 dpi)
Light Source White LED
Sub-Scanning Method Fixed document and moving carriage
Performance
Output Resolution *2 25 to 12, 800 dpi (in 1 dpi increments)
Pixel Depth 16 bits/pixel (Input 16 bits/pixel, Output 16 bits/pixel
Supported Platforms Microsoft Windows XP / Vista / 7 / 8 / 8 1 / 10
Mac OS X 10 6 8 or laterElectrical Specifications
Rated Voltage AC 220-240 V
QR: 53347

Seagate STKZ4000401 SN: NABVJWRV
4TB One touch with Password USB 3 0",4,incoming,1,unit,85000,85000,Corporate,Reynaldo Diocton,Roel R. Suralta,,Initial Stock,23-09-0011,08/31/2023,Phenotyping Area,Serviceable
1051071014,Scanner,Epson,S/N: X7WD001444,"EPSON V850 Pro Scanner SN: X7WD001444
Root Scanner, EPSON Perfection V850 Pro Scanner
SN: X7WD001444
Flatbed colour image scanner
Optical Resolution *1 Main 6400 dpi x Sub 9600 dpi (Film Scanning with Film Holder)
Main 4800 dpi x Sub 9600 dpi (Reflective and Contact Sheet Scanning)
Optical Density 4 0 Dmax
Document Size
Reflective Up to 216 x 297 mm
Transparency Up to 203 x 254 mm
35mm x 18 frames strip film
35mm x 12 frames mounted film
(6 x 20cm) x 1 frame Medium format
(4â  x 5â ) x 1 frame, Up to 8â  x 10â  (with film area guide)
Interface USB 2 0 Configuration
Photoelectric Device Epson Matrix CCDTM (6 line colour CCD with On Chip Micro Lens)
40, 800 x 56, 160 pixels (4800 dpi)
37, 760 x 62, 336 pixels (6400 dpi)
Light Source White LED
Sub-Scanning Method Fixed document and moving carriage
Performance
Output Resolution *2 25 to 12, 800 dpi (in 1 dpi increments)
Pixel Depth 16 bits/pixel (Input 16 bits/pixel, Output 16 bits/pixel
Supported Platforms Microsoft Windows XP / Vista / 7 / 8 / 8 1 / 10
Mac OS X 10 6 8 or laterElectrical Specifications
Rated Voltage AC 220-240 V
QR: 53348

Seagate STKZ4000401 SN: NABVJWVM
4TB One touch with Password USB 3 0",4,incoming,1,unit,85000,85000,Corporate,Reynaldo Diocton,Roel R. Suralta,,Initial Stock,23-09-0011,08/31/2023,Phenotyping Area,Serviceable
1.01E+16,Scanner,Epson,S/N: XAYC000120,"ICT equipment, Scanner
EPSON EXPRESSION 13000XL SCANNER Scan up to A3 sizeFeature: Archival scanner, Flat-bed, scan area 12.2""""x17.2"""", 2400dpi 3-colour, 6-line CCD with large pixel size Scan file formats from 35 mm film to A3 size transparencies with the A3 Transparency unit Auto Focus optics system function for clearer, sharper images Restore original colours of faded photos to make them look new again, Automatically eliminates dust and specks on film scans, Reduces the grainy and rough appearance of enlarged images from films by applying a smoothening filter. Film Scanning (35mm Positive Film):1,200 dpi: 57 sec2,400 dpi: 57 secFilm Scanning (35mm Negative Film):1,200 dpi: 61 sec2,400 dpi: 61 sec 1 year warranty EPSON EXPRESSION 13000XL, S/N: XAYC000120 Property Tag#: 19775",4,incoming,1,unit,242000,242000,Corporate,Nonawin B. Lucob-Agustin,Roel R. Suralta,,Initial Stock,2025-05-0080,04/24/2025,,Not Used Since Purchase
1051051420,Server,Fujitsu,S/N: MASQ004238,"Server, FUJITSU SERVER PY RX2540 M5 SN:MASQ004238, 2x Intel Xeon Gold 6230 20C 2 10 GHz, Cooler Kit 2nd CPU, 2x Independent Mode Installation, (8) 32GB (1x32GB) 2Rx4 DDR4-2933 R ECC, DVD-RW super multi ultra slim SATA, 4x HD SAS 12G 900GB 15K HOT PL 2 5' EP PRAID EP400i, 2x SFP+ Module Multi Mode Fiber 10GbE LC, PLAN EM 4x 1Gb T OCP interface, PLAN EP X550-T2 2x10GBASE-T LP, PLAN EP X710-DA2 2x10Gb SFP+ LP, Rack Mount Kit F1 CMA QRL LV, Mounting of RMK in symmetrical racks, Rack Cable Arm 2U region kit APAC/EMEA/India ServerView Suite DVDs iRMC advanced pack, Modular PSU 800W platinum hp Cable powercord rack, 4m, black, with 20x WinSvrSTDCore 2019 SNGL OLP 2Lic NL CoreLic, 5x WinSvrCAL 2019 SNGL OLP NL DvcCAL, 5x WinSvrCAL 2019 SNGL OLP NL UsrCAL, Keyboard KB521 US 104 key, MOUSE M520 BLACK and Fujitsu DY22-8T Monitor 22 inches SN: YVBC240722",4,incoming,1,unit,1410665.95,1410665.95,Corporate,,Roel R. Suralta,,Initial Stock,24-02-0075,01/20/2020,Bioinformatics Room,Serviceable
1051072800,Server,Supermicro,S/N: SP2400064279,"ICT equipment, Server
SERVER (SUPERMICRO AS-2024US-TRT)

Form Type: Rack type 2U
Processor: 7473X 24 cores/ 48 threads 2 8Ghz; 768M EPYC Processor; Dual AMP Socket 7003/7002 Series
Memory: 16 64 gb DDR4 3200 ECC Registered; 32 DIMM Slots
12 x 3 5""""; SAS/SATA Hot-Swap Drive Bays
Drive: 8 x 1 92 TB SATA SSD
1600W Redundant Titanium Level PSU
Dual 10GBase-TLAN Ports via IntelÂ®X710-AT2
Windows SVR STD 2022 64bit english 1pk DSP OEI DVD

Certificate:
Energy Star Compliance | TCO Certified | CE Compliance | RoHS Compliant or any equivalent

Other Inclusion:
1 (NAS) SYNOLOGY DS423+ and HAT300-4T
4 Bas Netrowrk Attached Storage; 4TB NAS High Performance HDD (1X4TB)
2 ARUBA JL675A; 48-Ports Gigabit; Managed Network Switch/Layer 2 Capable (all ports POE)
3 APC SRT5KXLI; UPS On-Line, 5kVA, Rackmount 3U, 230V, 6x C13+4x C19 IEC outlets, Network Card+SmartSlot, Extended runtime, W/ rail kit;
4 One (1) unit Router Dual Band Gigabit Wi-Fi 6 Router
5 Managed AP Indoor (ARUBA AP 505); Five (5) units Access Point Indoor Managed Wireless Access Point
6 KVM Switch; computer connection 24 direct, maximum 512 (via cascade), Port Selection - Pushbuttons, Hotkeys, GUI, KVM Ports 24 x RJ-45 Female

LAN Ports 2 x RJ-45 Female, with Ultra Short Depth Single Rail WideScreen LCD Console and rack mounted with CPU Module for IP KVM: a) 12 pcs USB & VGA CPU Module Cable; b) 12 pcs USB & HDMI CPU Module Cable

7 42u Industry Standard Server Rack
Warranty:
One (1) year on Parts and Services
One (1) Year Support

SERVER (SUPERMICRO AS-2024US-TRT)
OEM Win Server STD 2022, S/N: SP2400064279
Archer AX1O AX1500 WiFi Router, S/N: 2248082R00297
APC Smart-UPS SRT 5000VA, S/N: AS2436272369
APC Smart-UPS SRT 19in rail kit 10KVA, S/N: 5A2316T43504
ARUBA AP-505, S/N: CNSMLJ50P1, CNSMLJ50Q0, CNSMLJ51RZ, CNSMLJ51SP, CNSMLJ51T8
HPE ARUBA Networking CX 6000, S/N:CN3AL3JOK6
SYNOLOGY 4TB SATA HDD, S/N: 2460VXRZW62TK64
SYNOLOGY NAS, S/N: 2480VKRH8TE74
ATEN IP SWITCH Model: KN2124VA, S/N: A1N3-058-0005
ATEN Ultra, 18 5” Widescreen TFT-LCD, S/N:Z803-037-0044
ATEN KVM Adapter, S/N: F3M8-010-1237, S/N: Z306-028-0499

Property Tag #: 19702",4,incoming,1,unit,2455378.32,2455378.32,Corporate,Cristo Rey C. Magdadaro,Roel R. Suralta,,Initial Stock,24-12-0135,11/29/2024,,Serviceable
1051051422,Server Rack,APC,42U,"Server Rack, NetShelter SX 42U 750mm Wide x 1200mm Deep Networking Enclosure with Sides Black (AR3340) SN:S8N1937A00386, w/ RACK PDU, METERED, 1U, 12A/208V, 10A/230V, (8) C13 (AP7820B) SN: S5A1941E10721, APC SIDE AIR DISTRIBUTION UNIT 2U RM 230/208 50/60HZ (ACF202BLK) and Vertical Cable Organizer, 8 Cable Rings, Zero U (AR8442) SN:S5N1936F03416",4,incoming,1,unit,307619.05,307619.05,Corporate,,Roel R. Suralta,,Initial Stock,24-11-0060,01/20/2020,Bioinformatics Room,Serviceable
1051050665,Television,LG,S/N: 907INGQ1X127,"Television, LG UHD 65UM7500 Ultra HD SmartTV SN:907INGQ1X127 with G4arm ST-113 up to 65inch LCD TV wall bracket",4,incoming,1,unit,62000,62000,Corporate,,Roel R. Suralta,,Initial Stock,24-02-0075,09/24/2019,Bioinformatics Room,Serviceable
1051058325,"TV, Smart TV, Skyworth, 65inches ",Skyworth,65-inch,"Smart TV, Skyworth, brand new, Screen Size: 65"", Full HD, mobile tv cart/stand with  1 year warranty and TV RackSTN: , ACCT: 221, ACQD: 05/08/2021, LIFE: 60mos,  FUND: , PREV-PAR:",4,incoming,1,unit,73427.37,73427.37,Corporate,,Roel R. Suralta,,Initial Stock,24-11-0048,05/08/2021,Multi-Purpose Hall,Serviceable
1051058329,"TV, Smart TV, Skyworth, 65inches ",Skyworth,65-inch,"Smart TV, Skyworth, brand new, Screen Size: 65"", Full HD, mobile tv cart/stand with 
1 year warranty and TV RackSTN: , ACCT: 221, ACQD: 05/08/2021, LIFE: 60mos, 
FUND: , PREV-PAR:",4,incoming,1,unit,73247.91,73247.91,Corporate,,Roel R. Suralta,,Initial Stock,24-11-0048,05/08/2021,Multi-Purpose Hall,Serviceable
1051051425,UPS,APC,S/N: SAS1949172034,"UPS, APC Smart UPS SRT 5000VA 230V (SRT5KXLI) SN:SAS1949172034 w/ APC Smart-UPS SRT 19"" Rail Kit for Smart-UPS SRT (SRTRK2) SN;S5A1948T33035",4,incoming,1,unit,297602.5,297602.5,Corporate,,Roel R. Suralta,,Initial Stock,24-02-0053,01/20/2020,Bioinformatics Room,Serviceable
1051058875,UPS,Powercom,PIN-6KS-LCD," UPS, Powercom Uninterruptable Power Supply 6000VA/4800W Item No PIN-6KS-LCD",4,incoming,1,unit,72600,72600,Corporate,Ma. Johna C. Duque,Roel R. Suralta,,Initial Stock,24-02-0078,05/10/2021,Sample Processing Room,Not Used Since Purchase
1051060188,Agarose Tank,Major Science,ME7-7-10,"Mini Agarose Tank
Technical and Scientific Equipment, Mini Agarose Tank Set-Up Inclusion: 3 units, Horizontal Electrophoresis System 3 units Major Science ME7-7-10, Midi plus Horizontal Electrophoresis System with 3-units Major Science MP-310, Lively 300V Power Supply Unit with 1-unit Major Science MUVB-111 SmartView Transilluminator",7,incoming,1,unit,370000,370000,Corporate,Marlon C. Garcillano,Reynante L. Ordonio,,Initial Stock,2025-06-0037,09/30/2021,,Serviceable
1051053261,Analytical Balance,Shimadzu,S/N: D307042267,"Analytical Balance, Shimadzu Model ATX 224 UniBloc Analytical balance SN:D307042267, Cap : 220g, Minimum Display: 0 1mg, Linearity: ±0 2mg, Stabilization time*1: Appox 3 0 sec , Operating Temperature & Humidity limits: 5-40°C 20-85%*2, Temperature Coefficient for Sensitivity (10-30°C): ±2ppm/°C, Pan Size (mm) approx : Ø91, Main Body Dimensions (mm) approx : 213(W) 356(D)x 338(H), Main Body Weight (kg) approx : 6 2, Power Requirement: 12V, 1A, w/ calibration Certificate",7,incoming,1,unit,83796,83796,Corporate,Nonawin B. Lucob-Agustin,Roel R. Suralta,,Initial Stock,24-02-0079,09/01/2020,,Serviceable
1051053262,Analytical Balance,Shimadzu,S/N: D307042259,"Analytical Balance, Shimadzu Model ATX 224 UniBloc Analytical balance SN:D307042259, Cap : 220g, Minimum Display: 0 1mg, Linearity: ±0 2mg, Stabilization time*1: Appox 3 0 sec , Operating Temperature & Humidity limits: 5-40°C 20-85%*2, Temperature Coefficient for Sensitivity (10-30°C): ±2ppm/°C, Pan Size (mm) approx : Ø91, Main Body Dimensions (mm) approx : 213(W) 356(D)x 338(H), Main Body Weight (kg) approx : 6 2, Power Requirement: 12V, 1A, w/ calibration Certificate",7,incoming,1,unit,83796,83796,Corporate,,Roel R. Suralta,,Initial Stock,24-11-0063,09/01/2020,,Serviceable
1051053263,Analytical Balance,Shimadzu,S/N: D307042784,"Analytical Balance, Shimadzu Model ATX 224 UniBloc Analytical balance SN:D307042784, Cap : 220g, Minimum Display: 0 1mg, Linearity: ±0 2mg, Stabilization time*1: Appox 3 0 sec , Operating Temperature & Humidity limits: 5-40°C 20-85%*2, Temperature Coefficient for Sensitivity (10-30°C): ±2ppm/°C, Pan Size (mm) approx : Ø91, Main Body Dimensions (mm) approx : 213(W) 356(D)x 338(H), Main Body Weight (kg) approx : 6 2, Power Requirement: 12V, 1A, w/ calibration Certificate",7,incoming,1,unit,83796,83796,Corporate,Ma. Johna C. Duque,Roel R. Suralta,,Initial Stock,24-02-0052,09/01/2020,,Serviceable
1051053264,Analytical Balance,Shimadzu,S/N: D307042260,"Analytical Balance, Shimadzu Model ATX 224 UniBloc Analytical balance SN:D307042260, Cap : 220g, Minimum Display: 0 1mg, Linearity: ±0 2mg, Stabilization time*1: Appox 3 0 sec , Operating Temperature & Humidity limits: 5-40°C 20-85%*2, Temperature Coefficient for Sensitivity (10-30°C): ±2ppm/°C, Pan Size (mm) approx : Ø91, Main Body Dimensions (mm) approx : 213(W) 356(D)x 338(H), Main Body Weight (kg) approx : 6 2, Power Requirement: 12V, 1A, w/ calibration Certificate",7,incoming,1,unit,83796,83796,Corporate,,Roel R. Suralta,,Initial Stock,24-11-0064,09/01/2020,,Serviceable
1051072761,Analytical Balance,Shimadzu,S/N: D316310649,"Analytical Balance Technical and Scientific Equipment, Analytical Balance
Shimadzu AP225WD-AD 220 g/102 g
Model AP225WD
Capacity 220g / 102g
Minimum Display 0 01mg 0 1mg / 0 01mg 0 1mg
Calibration Weight Built-in (*1)
External Calibration Weight Range for
Span Calibration (Recommended
weight value) 95 to 220 00090g(200g)
Repeatability (at weighing capacity) 0 1mg / 0 05mg
Repeatability (for low loads) (*2, *3) 0 01mg (for 5 g load)
Minimum Weight (*2, *3) 20mg
Linearity (*3) ±0 2mg / ±0 1mg
Response Time for Trace
Measurements (*4, *5) 2 sec Response Time (*5) 2 sec / 8 sec USB Host (Type A) USB Device (Type B) Recipe Compounding HPLC Buffer Solution Preparation Mol Conversion Function Sample (Concentration) Preparation Inspection Support Function Clock-CAL Internal Windbreak Plate Ionizer (optional) Operational Temperature / Humidity Range 5 to 40°C at 20 to 85% RH (*6)
Sensitivity Stability Against Temperature Range ±2ppm/°C (10~30°C)
Pan Size Approx 91 mm dia Body Dimensions Approx W213 × D411 × H345 mm (power supply unit included)
Weight Approx 7 9 kg
Display OEL display (dot matrix)
Rated Electric Power Supply DC12V 1 0A
Power Supply Input (AC Adapter) AC100 - 240 V / 320mA / 50/60Hz
Input / Output Terminal RS-232C (D-Sub 9P plug) USB host (Type A)

USB device (Type B) Ionizer

Shimadzu AP225WD, SN: D316310649
Property Tag #: 19682",7,incoming,1,unit,193648,193648,Corporate,Nonawin B. Lucob-Agustin,Roel R. Suralta,,Initial Stock,24-12-0128,12/12/2024,,
1051021344,Analyzer,Li-Cor,LI-6400-01,"CO2 Injector System for LICOR LI-6400 photosynthesis analyzer, LI-6400-01 with CO2 source assembly, CO2 controller and 3 packs (25 per pack) 12g CO2 cylinders, SN-PSH-0281(orig cost - P268,290). Repaired and upgraded on 30 Sept 09, amounting to P475,000. Woked done:  upgrade chopper motor, and model to LI-6400XT Model new digital board MHZ processor , compact flash/ethernet card slot, 512GB, compact flash card, open; add 6400-028 Red/Blue LED light source",7,incoming,1,unit,743290,743290,Corporate,Amabel H. Achuela,Roel R. Suralta,,Initial Stock,24-02-0001,06/23/1998,Supplies Room II,Unserviceable
1051052652,Autoclave,ALP Co,S/N: 808609,"Autoclave, ALP Co CL-32L Autoclave with SN: 808609, Japan Origin, Chamber Capacity: 54L, Sterilization Temperature: 100~140°C, Usable Maximum Pressure: 0 27MPa, Temperature Display: up to 140°C, Safety: Fully equipped with safety function, alarm and device, Interlock System, Electromechanical Lock System, Double check system of lid close, Over Pressure Detector, Over Temperature Detector, Water Lack Preventer, Sensor Break Indicator, Abnormal Time Indicator, Memory of Power Failure, Safety Valve, Breaker for Slight Leakage, Over Current and Short Circuit Operation Pattern: Heating>Sterilization>Exhaust (adjustable), Heating>Sterilization>Exhaust (adjustable)>Warming Dissolving>Warming, Controller: Microprocessor Controller, Graphic Display, Temperature: 3 digits, PID Control, Timer: 2-digit Hours: 2-digit Minutes, Countdown (Temperature/ Time Integration System) Power Demand: 220V, 50/60 Hz Features: Quick Lock Lid, Lid Interlock, Electro Mechanical Lock, Graphic Display, Timed Free Steaming, Adjustable Automatic Exhaust, Warming & Dissolving of Culture Medium, Water Cooling System of Exhaust-System & Drainage of Water, Start-Timer by Calendar, Memory Back-Up, Mouth Boss for Object Temperature Sensor is provided on the Lid, Light to Use, Warm Air Dying, w/ with 2 pcs Sterilization Pouch for small items and 2 pcs laboratory gown, Inclusions: 2 pcs stainless wire basket (Can be placed together inside the autoclave; with handle), 1 pcs exhaust bottle, 1 pair autoclave/heat-resistant gloves, 1 unit 10kVA AVR w/ SN: RP00003",7,incoming,1,unit,321066.67,321066.67,Corporate,Marlon C. Garcillano,Reynante L. Ordonio,,Initial Stock,24-02-0068,02/17/2020,,Serviceable
1051052653,Autoclave,ALP Co,S/N: 808616,"Autoclave, ALP Co CL-32L Autoclave with SN: 808616, Japan Origin, Chamber Capacity: 54L, Sterilization Temperature: 100~140°C, Usable Maximum Pressure: 0 27MPa, Temperature Display: up to 140°C, Safety: Fully equipped with safety function, alarm and device, Interlock System, Electromechanical Lock System, Double check system of lid close, Over Pressure Detector, Over Temperature Detector, Water Lack Preventer, Sensor Break Indicator, Abnormal Time Indicator, Memory of Power Failure, Safety Valve, Breaker for Slight Leakage, Over Current and Short Circuit Operation Pattern: Heating>Sterilization>Exhaust (adjustable), Heating>Sterilization>Exhaust (adjustable)>Warming Dissolving>Warming, Controller: Microprocessor Controller, Graphic Display, Temperature: 3 digits, PID Control, Timer: 2-digit Hours: 2-digit Minutes, Countdown (Temperature/ Time Integration System) Power Demand: 220V, 50/60 Hz Features: Quick Lock Lid, Lid Interlock, Electro Mechanical Lock, Graphic Display, Timed Free Steaming, Adjustable Automatic Exhaust, Warming & Dissolving of Culture Medium, Water Cooling System of Exhaust-System & Drainage of Water, Start-Timer by Calendar, Memory Back-Up, Mouth Boss for Object Temperature Sensor is provided on the Lid, Light to Use, Warm Air Dying, w/ with 2 pcs Sterilization Pouch for small items and 2 pcs laboratory gown, Inclusions: 2 pcs stainless wire basket (Can be placed together inside the autoclave; with handle), 1 pcs exhaust bottle, 1 pair autoclave/heat-resistant gloves, 1 unit 10kVA AVR w/ SN: RP00004",7,incoming,1,unit,321066.67,321066.67,Corporate,,Roel R. Suralta,,Initial Stock,24-11-0063,02/17/2020,,Serviceable
